,news_id,user_id,title
690,125,11188,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake
691,150,11195,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
692,91,11197,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
693,91,11212,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
694,152,11220,Surgeon General warns: Drinking every time Trump lies during debate could result in acute alcohol poisoning
695,93,11242,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
696,80,11248,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
697,152,11270,Surgeon General warns: Drinking every time Trump lies during debate could result in acute alcohol poisoning
698,60,11285,Newsweek Accuses Trump Of Committing A Felony
699,74,11285,BREAKING: Judge DEMANDS Release Of Clinton’s Security Training Files – She Has 5 Days…
700,73,11329,New Clinton Foundation SCANDAL Just Broke – This Is What Hillary ACTUALLY Thinks About Black People…
701,93,11347,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
702,115,11347,Congress MUST Act! Five Days Until Obama's Internet Giveaway [Video]
703,136,11347,Charlotte Thugs Leaves Cop’s Body With Disgusting Thing They Did... ⋆ Freedom Daily
704,104,11420,Obama Pushes One World Government
705,130,11420,No WAY! Liberal Judge Just Made A Law For Black Males To Do This DISGUSTING Thing To Cops ⋆ Freedom Daily
706,150,11421,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
707,12,11450,Website is Down For Maintenance
708,20,11450,BREAKING: Did Hillary Clinton Have a Nervous Breakdown?
709,49,11450,Australia Voted To Ban Muslims And Liberals Are Pissed
710,65,11450,Donald Trump Goes Off The Deep End–May Be Unfit For Debate ‹ Opposition Report
711,77,11450,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’"
712,91,11450,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
713,113,11457,Trump Just Made A Campaign Promise So Ridiculous It Makes ‘Read My Lips’ Look Good ‹ Opposition Report
714,142,11457,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car"
715,93,11489,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
716,115,11498,Congress MUST Act! Five Days Until Obama's Internet Giveaway [Video]
717,150,11520,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
718,93,11533,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
719,141,11533,"Two White Men Doused With Gasoline, Set On FIRE By Blacks"
720,93,11613,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
721,80,11682,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
722,93,11748,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
723,93,11765,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
724,150,11818,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
725,91,11824,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
726,82,11840,EXPOSED: Soros Funding Fake Veterans’ PAC To Take Trump Down
727,91,11840,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
728,80,11877,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
729,80,11944,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
730,91,11947,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
731,150,11957,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
732,80,11973,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
733,40,11997,Clinton's Exploited Haiti Earthquake ‘to Steal Billions of Dollars from the Sick and Starving’ ⋆ Freedom Daily
734,21,12002,Hillary Denies She and Obama Founded ISIS…Then This Video Shows Up
735,113,12013,Trump Just Made A Campaign Promise So Ridiculous It Makes ‘Read My Lips’ Look Good ‹ Opposition Report
736,7,12020,The Black Sphere with Kevin Jackson
737,73,12045,New Clinton Foundation SCANDAL Just Broke – This Is What Hillary ACTUALLY Thinks About Black People…
738,80,12067,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
739,93,12074,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
740,113,12110,Trump Just Made A Campaign Promise So Ridiculous It Makes ‘Read My Lips’ Look Good ‹ Opposition Report
741,125,12110,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake
742,150,12114,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
743,93,12118,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
744,150,12160,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
745,93,12193,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
746,93,12210,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
747,141,12210,"Two White Men Doused With Gasoline, Set On FIRE By Blacks"
748,93,12211,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
749,150,12256,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
750,93,12282,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
751,93,12305,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
752,141,12308,"Two White Men Doused With Gasoline, Set On FIRE By Blacks"
753,91,12320,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
754,93,12321,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
755,82,12372,EXPOSED: Soros Funding Fake Veterans’ PAC To Take Trump Down
756,91,12374,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
757,23,12396,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald
758,93,12407,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
759,115,12467,Congress MUST Act! Five Days Until Obama's Internet Giveaway [Video]
760,150,12480,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
761,150,12493,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
762,82,12501,EXPOSED: Soros Funding Fake Veterans’ PAC To Take Trump Down
763,21,12507,Hillary Denies She and Obama Founded ISIS…Then This Video Shows Up
764,93,12559,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
765,125,12559,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake
766,136,12559,Charlotte Thugs Leaves Cop’s Body With Disgusting Thing They Did... ⋆ Freedom Daily
767,84,12569,BOOM! Marines Send TERRORISTS Scathing Message [VIDEO]
768,91,12590,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
769,77,12592,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’"
770,93,12598,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
771,125,12608,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake
772,93,12638,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
773,125,12684,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake
774,80,12692,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
775,93,12698,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
776,150,12705,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
777,23,12707,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald
778,93,12719,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
779,150,12721,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
780,82,12723,EXPOSED: Soros Funding Fake Veterans’ PAC To Take Trump Down
781,91,12756,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
782,20,12761,BREAKING: Did Hillary Clinton Have a Nervous Breakdown?
783,77,12761,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’"
784,80,12761,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
785,84,12761,BOOM! Marines Send TERRORISTS Scathing Message [VIDEO]
786,150,12782,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
787,91,12789,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
788,91,12870,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
789,91,12902,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
790,93,12933,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
791,136,12938,Charlotte Thugs Leaves Cop’s Body With Disgusting Thing They Did... ⋆ Freedom Daily
792,7,12956,The Black Sphere with Kevin Jackson
793,73,12956,New Clinton Foundation SCANDAL Just Broke – This Is What Hillary ACTUALLY Thinks About Black People…
794,80,12956,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
795,40,12962,Clinton's Exploited Haiti Earthquake ‘to Steal Billions of Dollars from the Sick and Starving’ ⋆ Freedom Daily
796,93,12996,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
797,115,12996,Congress MUST Act! Five Days Until Obama's Internet Giveaway [Video]
798,23,13000,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald
799,73,13000,New Clinton Foundation SCANDAL Just Broke – This Is What Hillary ACTUALLY Thinks About Black People…
800,80,13009,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
801,43,13022,Republicans Push Bill To Legalize Voter Intimidation To Help Trump In Pennsylvania
802,125,13022,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake
803,150,13052,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
804,82,13065,EXPOSED: Soros Funding Fake Veterans’ PAC To Take Trump Down
805,142,13086,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car"
806,93,13095,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
807,91,13101,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
808,93,13105,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
809,142,13105,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car"
810,91,13118,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
811,80,13122,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
812,91,13135,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
813,80,13145,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
814,73,13187,New Clinton Foundation SCANDAL Just Broke – This Is What Hillary ACTUALLY Thinks About Black People…
815,93,13217,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
816,141,13219,"Two White Men Doused With Gasoline, Set On FIRE By Blacks"
817,91,13231,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
818,91,13362,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
819,91,13404,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
820,141,13455,"Two White Men Doused With Gasoline, Set On FIRE By Blacks"
821,93,13486,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
822,125,13486,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake
823,91,13526,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
824,125,13563,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake
825,115,13589,Congress MUST Act! Five Days Until Obama's Internet Giveaway [Video]
826,93,13601,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
827,91,13609,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
828,141,13611,"Two White Men Doused With Gasoline, Set On FIRE By Blacks"
829,91,13622,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
830,93,13632,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
831,142,13672,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car"
832,80,13673,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
833,91,13688,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
834,82,13728,EXPOSED: Soros Funding Fake Veterans’ PAC To Take Trump Down
835,113,13757,Trump Just Made A Campaign Promise So Ridiculous It Makes ‘Read My Lips’ Look Good ‹ Opposition Report
836,91,13786,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
837,80,13813,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
838,82,13815,EXPOSED: Soros Funding Fake Veterans’ PAC To Take Trump Down
839,80,13826,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
840,93,13853,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
841,93,13926,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
842,91,13936,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
843,91,13950,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
844,142,13967,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car"
845,125,14028,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake
846,91,14050,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
847,113,14059,Trump Just Made A Campaign Promise So Ridiculous It Makes ‘Read My Lips’ Look Good ‹ Opposition Report
848,142,14145,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car"
849,142,14150,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car"
850,84,14219,BOOM! Marines Send TERRORISTS Scathing Message [VIDEO]
851,91,14219,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
852,141,14259,"Two White Men Doused With Gasoline, Set On FIRE By Blacks"
853,7,14271,The Black Sphere with Kevin Jackson
854,73,14271,New Clinton Foundation SCANDAL Just Broke – This Is What Hillary ACTUALLY Thinks About Black People…
855,80,14271,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
856,150,14324,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
857,93,14329,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
858,91,14355,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
859,21,14366,Hillary Denies She and Obama Founded ISIS…Then This Video Shows Up
860,77,14366,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’"
861,141,14393,"Two White Men Doused With Gasoline, Set On FIRE By Blacks"
862,48,14402,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily
863,11,14477,Trump’s Latest Campaign Promise May Be His Most Horrible One Yet
864,36,14477,DESPICABLE! Hillary Wants To Put Hero Cop Who Stopped Mall Terror Attack Out Of BUSINESS ⋆ Freedom Daily
865,164,14477,New Clinton Foundation SCANDAL Just Broke – This Is What Hillary ACTUALLY Thinks About Black People…
866,177,14477,BREAKING: Steps to FORCE FBI Director Comey to Resign In Process – Hearing Decides His Fate Sept 28
867,178,14477,Hillary’s TOP Donor Country Just Auctioned Off ISIS Sex Slaves…
868,150,14481,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
869,93,14518,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
870,23,14529,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald
871,30,14571,REVEALED! Minnesota Mall Attacker ID'd As One Of Hillary's Somali Muslim Refugees
872,7,14576,The Black Sphere with Kevin Jackson
873,73,14576,New Clinton Foundation SCANDAL Just Broke – This Is What Hillary ACTUALLY Thinks About Black People…
874,80,14576,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
875,23,14581,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald
876,104,14601,Obama Pushes One World Government
877,130,14601,No WAY! Liberal Judge Just Made A Law For Black Males To Do This DISGUSTING Thing To Cops ⋆ Freedom Daily
878,141,14601,"Two White Men Doused With Gasoline, Set On FIRE By Blacks"
879,91,14608,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
880,91,14616,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
881,93,14661,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
882,142,14670,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car"
883,91,14673,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
884,93,14684,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
885,115,14684,Congress MUST Act! Five Days Until Obama's Internet Giveaway [Video]
886,91,14702,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
887,91,14717,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
888,91,14761,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
889,73,14765,New Clinton Foundation SCANDAL Just Broke – This Is What Hillary ACTUALLY Thinks About Black People…
890,93,14792,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
891,93,14794,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
892,80,14800,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
893,8,14835,"The AP, In 2004, Said Your Boy Obama Was BORN In This Particular Country"
894,93,14835,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
895,142,14849,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car"
896,93,14854,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
897,93,14862,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
898,30,14890,REVEALED! Minnesota Mall Attacker ID'd As One Of Hillary's Somali Muslim Refugees
899,23,14912,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald
900,93,14928,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
901,104,14929,Obama Pushes One World Government
902,113,14929,Trump Just Made A Campaign Promise So Ridiculous It Makes ‘Read My Lips’ Look Good ‹ Opposition Report
903,115,14929,Congress MUST Act! Five Days Until Obama's Internet Giveaway [Video]
904,130,14929,No WAY! Liberal Judge Just Made A Law For Black Males To Do This DISGUSTING Thing To Cops ⋆ Freedom Daily
905,150,14935,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
906,141,14937,"Two White Men Doused With Gasoline, Set On FIRE By Blacks"
907,80,14960,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO]
908,104,14967,Obama Pushes One World Government
909,115,14967,Congress MUST Act! Five Days Until Obama's Internet Giveaway [Video]
910,130,14967,No WAY! Liberal Judge Just Made A Law For Black Males To Do This DISGUSTING Thing To Cops ⋆ Freedom Daily
911,93,14968,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
912,150,14969,"New Jersey Moves To Impeach Chris Christie Over ""Bridgegate"""
913,91,14971,Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context
914,115,14983,Congress MUST Act! Five Days Until Obama's Internet Giveaway [Video]
915,93,15007,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
916,113,15113,Trump Just Made A Campaign Promise So Ridiculous It Makes ‘Read My Lips’ Look Good ‹ Opposition Report
917,93,15248,Why is it “RACIST” to Question Someone’s Birth Certificate? – Eagle Rising
